MemberName,Message
caramel,Talk about Isa(as) and Ibrahim(as) and the Prophet Muhammad(saw).   My friend whose a convert told me that reading about those 3 men shocked him.   He liked reading about how Ibrahim(as) went agaisnt everybody to practice Islam and Isa(as) because:    &quot;Isa (AS)  i mean i loved him as a christian but islam portrayed the view of him I thought was the best. I always hated the fact that as a christian i had to worship him.I just couldn't believe in him as 'God' but i could believe in him as a prophet&quot;  He also said reading about Muhammad(saw) as:  &quot;well when i just read about him he seemed like the pefect example of someone you want to live your life like.&quot;
caramel,The links are in Arabic....... : (
caramel,"Read on tawheed more.   Afford your respect to brothers and whenever they post, it will automatically sink in and you will begin to think a bit more."
caramel,"Quote:     Originally Posted by  Ibn El-Sheikh   Bro Hus, can you upload the lecture, por favor?     Don't put up the wrong date next time."
caramel,Quote:     Originally Posted by  Stuck in Prison   welcome to the forum  but  make ure own thread  jazakhAllahu khairan  ~stuck~      LOL sis! Harsh
caramel,"Quote:     Originally Posted by  DuckTails   Assalam'alaikum  Since everyone stabbed me in the back, I had to create a new account.  I have also decided to boycott certain abusers of power on this site. May Allah Ta3la give them hidayaa.  At any rate I have resumed my bloggings.... quite unfortunately.  :-D  Abu Ammaar al hatere of injustice      It was rumoured that you yourself asked the mod to become banned. No one stabbed you."
caramel,"Chat Convo on: kullu qadaa' el-mu'min khayr  I says: You say Alhamdolillah even when someone bugs you,etc?  She says: Yes, I accept what Allah set out for me and I make du'ah and say  &quot;oh Allah give me hallal and guard me against haram, ameen.&quot;  She says: The day US invaded iraq and took over baghdad, I was really really really sad, I even lost hope but its funny how Allah plans. How He lured them inside and there is no escape for them now.wonderful. so the day US took over baghdad, I should have said alhamdulliah, ya rab u are the best of planners"
caramel,"If you are camping and want a bigger camp fire, just bring along with you some spray can. Aim at the fire and spray."
caramel,Barak Allahu Fiki for the read.
caramel,"Quote:     Originally Posted by  rose15    It has friendly people and Great info, we aint bombarded wid too much  As a Friend said once, this place is small yet comfortable  I feel at home    Thanks for making me find a Online home......after CG left, nothing compared       Work it Rose!"
caramel,You still have not made rose a mod. of anything. She deserves her own spotlight.    (P.S. I haven't spoken to her in what seems like weeks.   )
caramel,I am fine so far. WalakumAssalam
caramel,Walaaiak Assalam Wharamatulillah Wabarakatuhu Akhee.
caramel,"Brother Ahlam401, I must say: Im so proud of you.  You told me your real gender and age. I feel like calling you: Uncle. May I? I will be so honored."
caramel,Quote:     Originally Posted by  Prof   So you think he is just fuming about brothers that are in a rush to get married for no good reason?     Some sisters are like this as well. It's scary.
caramel,I am so hungry right now but no one to eat with. Everyone is in class and I  am out all alone.
caramel,"Quote:     Originally Posted by  hana   hey sis plz i also wanan learn arabic,so will u plz be kind n also share with me the words or phrases that u learn   jazakallah pleeeeeeeeez sis ...i tried to learn thru proper channel  like by learning grammer first ,but it seemed so difficult that way that i dropped it ,personally i think learning imp.pharses is easier n more useful  then learning the grammer n stuff..just my thinkin        You mean something like this?  Hello- marhaba good morning: sabaah al khayr good evening: masaa al khayr How are you: keefak/kefeek male/female Whats new: Shoo akhbaarek Whats your name: Shoo ismek/ismeek male/female"
caramel,http://www.revivingtheislamicspirit.com/convention/
caramel,"Quote:     Originally Posted by  Ukht Islaami   You're leaving? If so, bye.      Can you leave as well? That'll make my day yanee"
caramel,"Quote:     Originally Posted by  Rose15   u write and think like no other  honest, ur so unique and different  so refreshing  u effed up weirdo  also dont talk to other women u no how i get jealous  :mad:      When I was thinking of what to write, I was going to begin the joke as: If I  was a man, I'd change your looks. But I felt that would be too mean. sigh. My favoritel line is about the lips. sigh  .    Just like you, 50 cents said that I'm not like others. I stand out and that I need two/three years to become marriage material.(Remember how you said I need two/three years to become a good friend.)"
caramel,I said: The world is black.
caramel,ur sig looks cheap! Come on yar....get it animated
caramel,"Quote:     Originally Posted by  IbnMardhiyah   Sometimes when it happens to me, in the back of my mind I know whats happening to me so its easier to counter it.   So like, I could be lying there on the floor feeling lazy and its Asr time, and my eemaan is low, for whatever reason or shaytan is trying all his tricks, so I get up and shake my head in disgust and after saying &quot;A3udhu billaahe minash-shaytanir rajeem...&quot; I just say, in reference to and directly to him:  &quot;What a loser....tricks are for kids.&quot; [Trix, anyone?]  and then I walk off to the bathroom and do my wudu', laughing like a freak. *snap* I'm out of it [my laziness] and the effects of wudu' are too well known to be repeated here.   My take on it is this: On yaumul Qiyaamah you'll be begging God to send you back so that you can repair or avoid all your mistakes, and you just *know* that on that day you'll be drowning in your own sweat so what the heck, take the chance that God gave you right now and fix your mistakes, avoid them, etc etc.   ezzz.      Jazak Allah Kheir akhee. Really needed this today.  Assalamualikum."
caramel,"When someone offers me something:  My friend: Here, take some chips Me: No thanks! My friend: Come on ,just take it. Me: I can't! It;s okay, really.  My friend: Hey we're friends, you can eat my chips! Me  Turns my head, blushes, and covers my mouth :/)  My friend: *staring at me*  Me: *Gives in, and grabs one chip*  She is about to get off at her stop....: Here, you can have my chip bag Me: No, it's okay My friend: You sure?? Me:Yes. (Than she leaves with her chip bag)  Me:*starving till I get home*"
caramel,"Carwash King  Home of the Carwash  Love your Car.  X's  CarWash (where X (usually) denotes the name of the Location)   Gundae Lao, Saaf Lae Jao! &lt; Come on man!"
caramel,"Quote:     Originally Posted by  Rose15   People say i am the other woman      Chachi, are you pregnant?"
caramel,Quote:     Originally Posted by  YellowMellow   uh... you missed Umm Hana         UmmHannah*
caramel,"Quote:     Originally Posted by  Editor   Wa `alaykum as-salam wa rahmatullahi wa barakatuh  See that balance (mizan) thingy at the top right corner of each post? That's how another member gives you points for your posts (or you for theirs). Because they like it, or they like you or they just feel like it.      Jazak Allah Khayra for the explanation.   I remember when the mod at HidayahOnline put up the points-giving system and said: 'Now that I am able to access the logs again, I can see that, maa shaa Allaah, some users have been busy donating to other members.   Alhamdulillaah (yes, I can see).'.      I copy/pasted what he said^but I still remember it. The most sweetest thing ever. I felt inspired to give points to my friends."
caramel,Quote:     Originally Posted by  Aleph Returns     What are the intentions of most people when they post on this board?         To humour those who get my humour     To get help on homework and computer issues     To help someone and get some reward for it
caramel,And I got 13 people to join and I earned $13 I think.
caramel,"Quote:     Originally Posted by  Mu7aaribah   as salaamu`alaykum         The asian man i talked about in my previous post looked like he needed more than 20p, i assume his plan was to collect as much 20ps from everyone as possible as he continued to beg after we left him.        I keep thinking 20p= 2o cents. :/   I don't like it when I'm willing to give money and I open my wallet, some of these beggars just try to grab the money out of there like my money was earned for them.   I usually give money to old people or to people who are disabled. Once as I was walking to the train station, I noticed this one burned victim who was trying to grab the coins from this styrofoam cup using his knuckles and what remained of his fingers. I felt so sad for him. His hair, his face was damaged beyond repair. I walked back to give him something. All I had could've bought him some $2-$3 lunch. It would never fix him.  ."
